polygon_id,coordinates,color_r,color_g,color_b,color_a
1228,"[[209.72586437935334, 400.83434895323563], [217.56837538137896, 410.4199760813839], [226.0767459454197, 405.8322050445424], [220.40106181610054, 394.7796814485805], [209.72586437935334, 400.83434895323563]]",0.35294117647058826,0.29411764705882354,0.38823529411764707,1.0
1229,"[[216.7988483534655, 411.40388653737074], [208.6098296530284, 401.85386771174325], [203.4967292621159, 407.6165500424112], [209.19850658317898, 419.5830265835964], [216.7988483534655, 411.40388653737074]]",0.2901960784313726,0.28627450980392155,0.35294117647058826,1.0
1230,"[[507.94064954603783, 301.0012907967219], [495.2166588651524, 301.22810222761194], [498.4832074376351, 312.77077692610874], [507.94064954603783, 312.99739367451673], [507.94064954603783, 301.0012907967219]]",0.8588235294117647,0.7137254901960784,0.6666666666666666,1.0
1231,"[[509.74618272029187, 313.4730507240312], [521.0789573898652, 313.95013873613067], [525.7224607596235, 301.9474295901042], [509.74618272029187, 300.5793183455634], [509.74618272029187, 313.4730507240312]]",0.8549019607843137,0.7490196078431373,0.6745098039215687,1.0
1232,"[[522.7165228055286, 313.97310475337224], [535.3364995584777, 317.6700170019019], [538.689756301867, 305.8636100254319], [527.1269876569579, 302.5320889599559], [522.7165228055286, 313.97310475337224]]",0.8549019607843137,0.7294117647058823,0.6588235294117647,1.0
1233,"[[536.3735639900045, 318.03852743359187], [548.1191271006232, 320.40800782440016], [553.3961208803771, 309.18066437322824], [540.1104688204947, 306.3139866938732], [536.3735639900045, 318.03852743359187]]",0.8549019607843137,0.7019607843137254,0.6588235294117647,1.0
1234,"[[549.1096179930684, 320.9964216774796], [560.7368169006093, 325.3615466500042], [566.0845190344618, 314.07544081018483], [554.0928214709041, 309.55169500571765], [549.1096179930684, 320.9964216774796]]",0.8509803921568627,0.5882352941176471,0.5764705882352941,1.0
1235,"[[561.9392056260925, 325.781584536329], [562.7196027741404, 327.9046960542916], [574.9704945434827, 327.9046960542916], [567.1055804957307, 314.97519759109974], [561.9392056260925, 325.781584536329]]",0.8235294117647058,0.43529411764705883,0.3764705882352941,1.0
1236,"[[557.9722899983277, 334.8103606274831], [564.7869500904533, 342.41718715019186], [575.1195567245961, 329.4542208229612], [562.9269679464251, 329.4542208229612], [557.9722899983277, 334.8103606274831]]",0.8588235294117647,0.5607843137254902,0.5333333333333333,1.0
1237,"[[487.90009219784673, 319.2435166847039], [487.8742450689195, 330.460375429076], [502.94786350622985, 329.2042405593001], [503.0212987179467, 319.32242987114415], [487.90009219784673, 319.2435166847039]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1238,"[[472.7870616813307, 321.79564407567767], [472.7870616813307, 333.9461578644871], [485.5321261008945, 330.71686293411943], [486.2129383186692, 320.0538421355129], [472.7870616813307, 321.79564407567767]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1239,"[[459.88903084290587, 325.1796549854177], [460.00930020031933, 336.15711520838494], [470.99069979968067, 334.37431177038366], [471.2395391520567, 323.7350448369803], [459.88903084290587, 325.1796549854177]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1240,"[[448.72607877221014, 327.425779013573], [448.72607877221014, 339.36339439892464], [458.51215849787917, 337.66981416165004], [458.51215849787917, 325.7321987762984], [448.72607877221014, 327.425779013573]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1241,"[[429.34880101887495, 333.65848035259705], [434.2935978228571, 345.87751341602655], [447.2411197496848, 339.71993611331465], [446.78435306779534, 328.68799391733705], [429.34880101887495, 333.65848035259705]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1242,"[[416.13484437068803, 340.5351362842267], [422.91775408452406, 350.6786564439113], [432.4222544443195, 345.99661051402387], [427.61718761228326, 334.79380388914393], [416.13484437068803, 340.5351362842267]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1243,"[[402.1083179545665, 349.07765367657726], [410.700443869168, 358.46569379919583], [421.08402391398045, 350.74033208610774], [414.706233118354, 340.78615840219413], [402.1083179545665, 349.07765367657726]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1244,"[[385.3818753370388, 367.6463786235588], [401.4064814816536, 367.2346894001895], [408.6953995732073, 358.9219766819541], [400.76097847847, 350.9819940032122], [385.3818753370388, 367.6463786235588]]",0.6352941176470588,0.09411764705882353,0.09411764705882353,1.0
1245,"[[383.59120060128924, 382.8979452331905], [396.48579017119545, 382.8979452331905], [401.4064814816536, 369.1648465837089], [384.5142098288045, 369.10205476680954], [383.59120060128924, 382.8979452331905]]",0.8627450980392157,0.5294117647058824,0.49019607843137253,1.0
1246,"[[383.91875787059433, 399.6013122298578], [396.08109062202055, 397.9157004954658], [396.1456607198076, 385.37831437155137], [383.8542101502699, 385.37831437155137], [383.91875787059433, 399.6013122298578]]",0.8392156862745098,0.5764705882352941,0.6196078431372549,1.0
1247,"[[384.3505561095021, 401.2390462116286], [385.1203710377335, 412.71568230052975], [396.72060101631763, 412.71568230052975], [395.82927754474184, 399.3093144240925], [384.3505561095021, 401.2390462116286]]",0.8470588235294118,0.6705882352941176,0.6666666666666666,1.0
1248,"[[386.9781219144201, 428.05261946601956], [398.80404954578165, 423.24024582701367], [397.42945039586886, 413.4181632568342], [384.7269335366988, 413.4181632568342], [386.9781219144201, 428.05261946601956]]",0.8549019607843137,0.7411764705882353,0.6745098039215687,1.0
1249,"[[387.5935715998538, 428.9934739845638], [390.0519208011897, 440.9430852531035], [400.6193775903524, 438.5512674377616], [398.71859768290363, 424.38473987890205], [387.5935715998538, 428.9934739845638]]",0.8470588235294118,0.7843137254901961,0.6705882352941176,1.0
1250,"[[390.6935365452882, 443.50954822949774], [393.69800468029337, 458.2924330884767], [405.8301696477016, 455.08170196253343], [401.30199531970663, 440.7075669115234], [390.6935365452882, 443.50954822949774]]",0.8470588235294118,0.788235294117647,0.6745098039215687,1.0
1251,"[[393.79592396546263, 460.094589635817], [398.51663189149315, 473.5724534201765], [411.20407603453737, 469.90541036418307], [406.4833681085069, 456.4275465798235], [393.79592396546263, 460.094589635817]]",0.8549019607843137,0.6862745098039216,0.6588235294117647,1.0
1252,"[[398.66286698617023, 474.67421296836255], [403.71804222347646, 486.3807663913956], [416.0522310616603, 481.7233485767188], [411.5618225704711, 471.433716294071], [398.66286698617023, 474.67421296836255]]",0.8549019607843137,0.6509803921568628,0.6509803921568628,1.0
1253,"[[404.3360865248785, 487.90019344209196], [407.9755376206082, 501.3630009755035], [419.66391347512143, 496.0998065579081], [416.02446237939176, 482.63699902449656], [404.3360865248785, 487.90019344209196]]",0.8588235294117647,0.6588235294117647,0.6549019607843137,1.0
1254,"[[407.81855706933675, 502.1241085939648], [410.42717653629285, 512.9852900526353], [423.46760986097416, 509.56295217810936], [420.2888436941287, 497.2050174404997], [407.81855706933675, 502.1241085939648]]",0.8588235294117647,0.6470588235294118,0.6549019607843137,1.0
1255,"[[410.7197981084204, 514.1975357781965], [417.94365465833425, 531.7186126145666], [429.7665846856347, 525.5666642419033], [423.552310038932, 510.57359679339163], [410.7197981084204, 514.1975357781965]]",0.8549019607843137,0.6588235294117647,0.6549019607843137,1.0
1256,"[[418.5025107114071, 532.2420211439562], [437.6056935915815, 539.3545076704236], [437.6056935915815, 526.5354342653997], [430.2097870932547, 526.3141223553858], [418.5025107114071, 532.2420211439562]]",0.8549019607843137,0.6313725490196078,0.6392156862745098,1.0
1257,"[[438.26631836356967, 526.5050046697208], [438.26631836356967, 539.4134854204287], [449.73368163643033, 538.494995330279], [449.73368163643033, 525.5865145795713], [438.26631836356967, 526.5050046697208]]",0.8588235294117647,0.7098039215686275,0.6745098039215687,1.0
1258,"[[451.1172780145242, 538.0798582037391], [457.9447926327392, 539.2891432608922], [462.5423968636972, 528.329561741091], [451.1172780145242, 526.1681193882555], [451.1172780145242, 538.0798582037391]]",0.8549019607843137,0.7254901960784313,0.6705882352941176,1.0
1259,"[[459.6857692237549, 540.1419824143895], [467.67774053092177, 547.7612775719904], [476.9179824504605, 540.3033645882275], [464.359646769031, 529.2941699662498], [459.6857692237549, 540.1419824143895]]",0.8588235294117647,0.6784313725490196,0.6627450980392157,1.0
1260,"[[468.55850801793724, 549.7400184945014], [475.0713901283897, 561.7814745900541], [486.20144854179995, 556.1657334309905], [478.28514473020346, 542.0704028888189], [468.55850801793724, 549.7400184945014]]",0.8509803921568627,0.615686274509804,0.6352941176470588,1.0
1261,"[[475.9003128747015, 563.41020105842], [477.7826428377764, 570.0884930230288], [489.87047604211784, 570.0884930230288], [486.6136627460042, 557.7696217322354], [475.9003128747015, 563.41020105842]]",0.8470588235294118,0.592156862745098,0.6235294117647059,1.0
1262,"[[479.2475548964411, 579.7226020273032], [490.5530550121476, 583.1167905078167], [489.9404129545338, 571.7151650695431], [478.1952909348141, 571.7151650695431], [479.2475548964411, 579.7226020273032]]",0.8509803921568627,0.615686274509804,0.6352941176470588,1.0
1263,"[[474.20887003808446, 592.4285300698353], [486.0332548847624, 598.2496786241685], [491.3049559760943, 584.4730486269422], [478.47058066311155, 581.04389849998], [474.20887003808446, 592.4285300698353]]",0.8627450980392157,0.6823529411764706,0.6666666666666666,1.0
1264,"[[465.4037562053935, 601.9907706180966], [471.44418295816416, 612.8841706932176], [485.4587513309704, 599.6839896846606], [473.89328112520934, 593.9945724736235], [465.4037562053935, 601.9907706180966]]",0.8588235294117647,0.7137254901960784,0.6705882352941176,1.0
1265,"[[445.99899712001525, 612.2358651237436], [458.5723599177961, 616.4545705106889], [470.89981759479986, 613.6152341590665], [464.66844338475715, 602.8366246707943], [445.99899712001525, 612.2358651237436]]",0.8549019607843137,0.7607843137254902,0.6745098039215687,1.0
1266,"[[480.36130195382225, 630.7612304640888], [494.3589965168686, 634.4258923553293], [496.1161043653607, 622.9554407055945], [484.9397488494617, 619.9759019041123], [480.36130195382225, 630.7612304640888]]",0.8588235294117647,0.7333333333333333,0.6745098039215687,1.0
1267,"[[495.84680353651345, 635.6342450632513], [508.99596083279096, 637.5919360819981], [509.4403678083382, 624.3054993464102], [497.6001867937114, 622.4706814833074], [495.84680353651345, 635.6342450632513]]",0.8627450980392157,0.7215686274509804,0.6784313725490196,1.0
1268,"[[510.6566481372898, 637.5136590941883], [513.0224907412162, 639.0309365375196], [524.3209813454115, 634.0708074402713], [511.0925938165975, 624.8721639844103], [510.6566481372898, 637.5136590941883]]",0.8509803921568627,0.6352941176470588,0.6509803921568628,1.0
1269,"[[579.6587513536176, 339.1132807865879], [575.5507816065086, 330.28224635045456], [567.6259443364784, 341.20903066474585], [578.100245417153, 341.20903066474585], [579.6587513536176, 339.1132807865879]]",0.8431372549019608,0.4470588235294118,0.3843137254901961,1.0
1270,"[[580.9539929861173, 341.96671247717046], [566.7122572488146, 343.5107896131086], [566.0974565130139, 351.44531719530437], [574.9866785001883, 359.025703264053], [587.8108559737035, 344.92457494240375], [580.9539929861173, 341.96671247717046]]",0.8470588235294118,0.5607843137254902,0.5490196078431373,1.0
1271,"[[575.6353988006747, 359.5635124695947], [586.9060725848083, 366.69300974358066], [592.4661952595135, 356.07176138074624], [584.4496486268475, 351.78143792999], [575.6353988006747, 359.5635124695947]]",0.8627450980392157,0.49411764705882355,0.43529411764705883,1.0
1272,"[[588.4318156928837, 368.11641759482006], [601.7947728370671, 376.56368966190365], [610.5084034397248, 367.9593344287236], [593.6159499240139, 357.07532655164863], [588.4318156928837, 368.11641759482006]]",0.8196078431372549,0.40784313725490196,0.3137254901960784,1.0
1273,"[[603.8557075796143, 377.94344407436034], [619.9529326470873, 390.7376539666278], [625.479247561397, 378.8671544970387], [612.2961920372063, 368.4744233661743], [603.8557075796143, 377.94344407436034]]",0.796078431372549,0.396078431372549,0.2980392156862745,1.0
1274,"[[621.3705849094661, 390.73155651693435], [631.4947256581622, 395.99408515506275], [639.7707733735646, 386.82791101388403], [627.4298011914464, 380.2437941880291], [621.3705849094661, 390.73155651693435]]",0.592156862745098,0.3176470588235294,0.2823529411764706,1.0
1275,"[[632.5477841608716, 397.35802310336544], [641.6152250529799, 405.0616787789157], [653.4635537151313, 400.2518514350793], [640.5996141825203, 387.14579483793983], [632.5477841608716, 397.35802310336544]]",0.30196078431372547,0.27450980392156865,0.22745098039215686,1.0
1276,"[[642.2879159832506, 405.75832446400125], [641.8700624139738, 414.3672698341339], [654.1332974572264, 414.8346542964429], [653.7147428353267, 400.95222446133647], [642.2879159832506, 405.75832446400125]]",0.20784313725490197,0.25098039215686274,0.19215686274509805,1.0
1277,"[[639.8617780531978, 427.61856847012365], [652.3398722817201, 429.4418091782441], [654.2007709249425, 415.7308177389631], [641.6064112770764, 415.26871259556526], [639.8617780531978, 427.61856847012365]]",0.5607843137254902,0.2235294117647059,0.23529411764705882,1.0
1278,"[[636.5734538352526, 440.0696574055992], [649.6172670431707, 441.76503317740196], [652.4308938378833, 430.908544039672], [639.3786064624526, 429.26542329064165], [636.5734538352526, 440.0696574055992]]",0.7254901960784313,0.27058823529411763,0.2627450980392157,1.0
1279,"[[637.6931447747476, 453.08201130096165], [641.7671328077896, 449.6867302830974], [641.5046788819309, 442.6736087910027], [634.2383602698657, 441.6655909751948], [626.8336335940587, 446.2329697586185], [637.6931447747476, 453.08201130096165]]",0.8705882352941177,0.4666666666666667,0.4,1.0
1280,"[[618.9981439341748, 463.46787954168747], [631.3262212557721, 467.77662608582267], [637.3363607580025, 454.47192108775727], [626.3071579163087, 447.9424632420857], [618.9981439341748, 463.46787954168747]]",0.8431372549019608,0.4470588235294118,0.4235294117647059,1.0
1281,"[[616.1193539854758, 480.2122809080527], [628.2301270637969, 480.2122809080527], [630.412486341179, 469.9047863297609], [619.13740980813, 465.3122942397234], [616.1193539854758, 480.2122809080527]]",0.8235294117647058,0.3764705882352941,0.34509803921568627,1.0
1282,"[[613.66303577461, 493.1474299940813], [626.5090158928101, 493.1474299940813], [628.33696422539, 481.8525700059187], [615.49098410719, 481.8525700059187], [613.66303577461, 493.1474299940813]]",0.7725490196078432,0.3803921568627451,0.3764705882352941,1.0
1283,"[[624.8165731373367, 501.29896359959326], [626.4008107240223, 494.24955161731833], [614.0413314346264, 494.24955161731833], [624.8165731373367, 501.29896359959326]]",0.8352941176470589,0.4117647058823529,0.3176470588235294,1.0
1284,"[[577.4187897436569, 328.6976100686502], [580.7187235618949, 339.8200159898193], [587.3438227100659, 342.8511919295993], [593.8550256677503, 335.4810147538731], [577.4187897436569, 328.6976100686502]]",0.5607843137254902,0.20392156862745098,0.16862745098039217,1.0
1285,"[[588.8312233703232, 344.07609065974503], [597.7127378109345, 349.9915269379147], [606.9543537710551, 342.45933346125656], [596.9906430338095, 336.4752348943309], [588.8312233703232, 344.07609065974503]]",0.4823529411764706,0.1411764705882353,0.1411764705882353,1.0
1286,"[[599.327037451597, 351.57582880665484], [611.4255712210222, 360.5470414654811], [616.390224714489, 348.8862897352873], [608.2534009828231, 343.16687172360986], [599.327037451597, 351.57582880665484]]",0.5490196078431373,0.15294117647058825,0.1411764705882353,1.0
1287,"[[613.3063681946819, 361.03254339799156], [623.4054418875407, 368.4805483458963], [628.9821751455198, 358.0713491540581], [618.3732724385114, 350.3788292941089], [613.3063681946819, 361.03254339799156]]",0.5450980392156862,0.20784313725490197,0.1803921568627451,1.0
1288,"[[624.1957643192706, 369.83295062536166], [636.0067558415745, 376.42684637668714], [645.4461946513554, 368.06387141861825], [630.3765811499859, 359.3482468222919], [624.1957643192706, 369.83295062536166]]",0.4392156862745098,0.23529411764705882,0.19607843137254902,1.0
1289,"[[637.402265351237, 377.88092729216396], [648.8053188659342, 385.8318454004399], [655.555490186225, 375.3985622088492], [646.0288199727621, 369.02443267539417], [637.402265351237, 377.88092729216396]]",0.403921568627451,0.27058823529411763,0.2235294117647059,1.0
1290,"[[649.6119766635449, 386.7555956327162], [658.222782716156, 395.22480635540273], [669.2844633731526, 387.9981311869475], [656.959473415999, 375.8758122699541], [649.6119766635449, 386.7555956327162]]",0.4549019607843137,0.23921568627450981,0.19215686274509805,1.0
1291,"[[658.8806217646835, 395.98012069311295], [660.5584193381268, 408.7566079048732], [673.260035700467, 408.7566079048732], [669.4545219879451, 388.5203244787589], [658.8806217646835, 395.98012069311295]]",0.5529411764705883,0.23529411764705882,0.18823529411764706,1.0
1292,"[[660.2273291557788, 422.7370317031573], [671.9090766046289, 427.0810661165104], [673.2439331858692, 410.3907928753651], [660.6931863680878, 410.3907928753651], [660.2273291557788, 422.7370317031573]]",0.4980392156862745,0.24705882352941178,0.19215686274509805,1.0
1293,"[[656.9977534715033, 437.027411146053], [669.3001022607998, 439.21746753802034], [671.6424070833353, 428.99572420816185], [660.0019458700795, 424.5168940613217], [656.9977534715033, 437.027411146053]]",0.36470588235294116,0.28627450980392155,0.2196078431372549,1.0
1294,"[[654.5433914848822, 448.9045586942238], [665.8644524950281, 453.8082341226656], [668.8916512346281, 440.86997394090474], [656.7837887995055, 438.6366471900623], [654.5433914848822, 448.9045586942238]]",0.43529411764705883,0.29411764705882354,0.2235294117647059,1.0
1295,"[[645.1314155531644, 454.7989455184154], [649.6841504594671, 466.6144747930955], [665.7170637615105, 455.0446962724276], [653.6258964950639, 450.1116648255064], [645.1314155531644, 454.7989455184154]]",0.5176470588235295,0.3176470588235294,0.23921568627450981,1.0
1296,"[[636.6800558938061, 473.7425143794879], [649.3932853124605, 475.6662985667751], [648.9288156993767, 467.58798934241867], [644.4904785299764, 455.11214289031494], [636.6800558938061, 473.7425143794879]]",0.5254901960784314,0.23921568627450981,0.20392156862745098,1.0
1297,"[[635.2954151419575, 485.544783784402], [647.0274799425479, 485.544783784402], [648.633153270822, 476.346738488536], [637.0249049654627, 474.47553447611006], [635.2954151419575, 485.544783784402]]",0.6313725490196078,0.3254901960784314,0.23137254901960785,1.0
1298,"[[631.5236360835991, 500.36375140553884], [644.65656012331, 500.36375140553884], [647.4763639164009, 486.63624859446116], [634.3434398766901, 486.63624859446116], [631.5236360835991, 500.36375140553884]]",0.6823529411764706,0.2901960784313726,0.24313725490196078,1.0
1299,"[[629.8198122132303, 511.56395463425076], [642.3396785636104, 514.8819045704507], [644.4373135667231, 501.9747454102071], [631.423959207055, 501.9747454102071], [629.8198122132303, 511.56395463425076]]",0.6823529411764706,0.36470588235294116,0.2823529411764706,1.0
1300,"[[628.3080525197013, 527.5201207434717], [639.9826009099518, 527.938775270688], [641.4386171378206, 516.6678175940241], [630.1996877742203, 513.4527977250618], [628.3080525197013, 527.5201207434717]]",0.7019607843137254,0.43529411764705883,0.34901960784313724,1.0
1301,"[[625.4393414180464, 543.2124484966137], [638.6690979364353, 543.2124484966137], [640.556417477752, 529.9904754702229], [627.334962354772, 529.5452198370098], [625.4393414180464, 543.2124484966137]]",0.7843137254901961,0.42745098039215684,0.3607843137254902,1.0
1302,"[[629.4511561717255, 563.0304659898673], [640.0123942028207, 557.4122842173741], [638.096751557215, 545.0272812896862], [626.2496432442942, 545.0272812896862], [629.4511561717255, 563.0304659898673]]",0.8352941176470589,0.5333333333333333,0.5058823529411764,1.0
1303,"[[629.870851878241, 564.4675566498368], [641.890479320294, 575.7681822749795], [648.843904911728, 565.3768400743494], [641.0754792969724, 558.821227325641], [629.870851878241, 564.4675566498368]]",0.8392156862745098,0.5647058823529412,0.5333333333333333,1.0
1304,"[[644.2146511496707, 576.6378372106708], [653.3467411885593, 584.4898297072759], [664.7054462402365, 582.8371121153667], [650.5790533280257, 566.7855929183239], [644.2146511496707, 576.6378372106708]]",0.8235294117647058,0.5098039215686274,0.4588235294117647,1.0
1305,"[[653.5292895841878, 586.7667565970731], [651.8693600544507, 588.5596075399299], [658.8587446833253, 598.6459965430838], [666.0794204461869, 585.0644518957068], [653.5292895841878, 586.7667565970731]]",0.8666666666666667,0.615686274509804,0.592156862745098,1.0
1306,"[[641.8185775728168, 598.0891989285949], [658.150770939873, 598.9428459511163], [650.9535072142061, 588.8923781057273], [648.9847390905761, 588.0821631085436], [641.8185775728168, 598.0891989285949]]",0.8666666666666667,0.7019607843137254,0.6784313725490196,1.0
1307,"[[628.6563475983551, 590.1345737414425], [640.9834841903885, 597.8550375391529], [648.2446181391375, 587.3019889500553], [634.1761932137034, 578.6415243646532], [628.6563475983551, 590.1345737414425]]",0.8627450980392157,0.6666666666666666,0.6627450980392157,1.0
1308,"[[613.2574372793871, 572.9099117369294], [627.4725305109514, 588.6878387215406], [632.5737427101706, 577.7230629337971], [624.0150733061195, 567.310647350089], [613.2574372793871, 572.9099117369294]]",0.8627450980392157,0.6666666666666666,0.6627450980392157,1.0
1309,"[[608.0467546840831, 555.6646599584572], [612.2689017037586, 570.6561566538576], [623.1875291276807, 565.2645472139935], [620.3570769584162, 555.2510810136265], [608.0467546840831, 555.6646599584572]]",0.8627450980392157,0.6666666666666666,0.6666666666666666,1.0
1310,"[[607.4448117829252, 553.9419734899761], [620.5551882170747, 553.4661497070279], [620.5551882170747, 540.5338502929723], [607.4448117829252, 540.058026510024], [607.4448117829252, 553.9419734899761]]",0.8627450980392157,0.6392156862745098,0.6352941176470588,1.0
1311,"[[607.6182305284057, 539.0069004309829], [620.4146080178517, 539.4579366407077], [620.5532368336402, 528.6338744642756], [609.3119953478805, 522.5581820946473], [607.6182305284057, 539.0069004309829]]",0.8745098039215686,0.6,0.5450980392156862,1.0
1312,"[[609.3494204130221, 521.1278043145866], [620.8637992916861, 526.7295985860453], [624.478121289495, 510.52453612947266], [611.3646248239307, 510.52453612947266], [609.3494204130221, 521.1278043145866]]",0.8509803921568627,0.5490196078431373,0.4980392156862745,1.0
1313,"[[810.589636552454, 421.2116382636485], [814.1848878350914, 426.284440306684], [823.007944689851, 417.5447490500612], [814.3249680400075, 413.0526432713807], [810.589636552454, 421.2116382636485]]",0.34901960784313724,0.1843137254901961,0.17254901960784313,1.0
1314,"[[822.448650043962, 416.1434854504351], [815.7225812208403, 405.57189260785975], [810.6521766023245, 409.5462621030973], [822.448650043962, 416.1434854504351]]",0.44313725490196076,0.15294117647058825,0.1450980392156863,1.0
1315,"[[814.6309393093936, 427.02924348169444], [822.2689497907772, 436.41493655779254], [833.2215205323052, 429.7704652768309], [823.9282562030655, 418.53775725818974], [814.6309393093936, 427.02924348169444]]",0.47058823529411764,0.23921568627450981,0.21176470588235294,1.0
1316,"[[823.8439854541156, 438.21082728080336], [832.067136264767, 448.3031302439789], [840.3012704165308, 440.0345723790249], [833.5439612848553, 431.74087957993123], [823.8439854541156, 438.21082728080336]]",0.5411764705882353,0.24313725490196078,0.19607843137254902,1.0
1317,"[[838.4279401649032, 456.0397000923462], [841.0151845482989, 452.57261066229125], [836.605750516227, 446.27978352365926], [828.1140330582695, 454.8807593555593], [828.635794885884, 456.39213018837205], [838.4279401649032, 456.0397000923462]]",0.592156862745098,0.27450980392156865,0.2,1.0
1318,"[[843.7735780593282, 468.53058033938265], [838.7610052875015, 457.95890921167785], [828.3768906226942, 458.29760190011905], [833.743688978518, 472.79905750367186], [843.7735780593282, 468.53058033938265]]",0.5450980392156862,0.2549019607843137,0.19215686274509805,1.0
1319,"[[841.8385651252655, 491.62837669926466], [853.5879629878044, 485.94396660091456], [844.2457741416187, 469.37162330073517], [834.2353066092261, 474.2147312962322], [836.1101089147752, 481.4665244328068], [841.8385651252655, 491.62837669926466]]",0.611764705882353,0.26666666666666666,0.2,1.0
1320,"[[842.8011654806604, 492.13914247760374], [848.6881719146857, 506.43680468291535], [860.5709100945418, 502.8201982731728], [854.0071048335434, 486.5604752538628], [842.8011654806604, 492.13914247760374]]",0.6235294117647059,0.23137254901960785,0.1843137254901961,1.0
1321,"[[849.6213136310769, 507.4231037181863], [851.0420731086236, 514.8972043440313], [862.636284808689, 514.8972043440313], [860.7748444221618, 504.24958428419575], [849.6213136310769, 507.4231037181863]]",0.596078431372549,0.24705882352941178,0.2,1.0
1322,"[[849.8313292407395, 525.2719089930173], [860.5896484476142, 530.0975698450038], [862.638074727262, 516.3629538041241], [851.0822211134338, 516.3629538041241], [849.8313292407395, 525.2719089930173]]",0.611764705882353,0.27450980392156865,0.23921568627450981,1.0
1323,"[[839.739852562865, 539.9330883655126], [850.7543024835649, 547.1519686385068], [860.9225029548713, 530.8925118880279], [848.6140058747658, 526.1300155647457], [839.739852562865, 539.9330883655126]]",0.4549019607843137,0.23529411764705882,0.21176470588235294,1.0
1324,"[[828.7771499402485, 551.8564279293254], [834.9977889712623, 560.3941066597347], [850.2631623434761, 548.2217505658932], [839.1898077752143, 541.5164139292089], [830.5335780210855, 548.097151692761], [828.7771499402485, 551.8564279293254]]",0.6078431372549019,0.2901960784313726,0.2235294117647059,1.0
1325,"[[828.2365949107426, 552.4843698137195], [818.5645138837668, 563.4989968512875], [823.0466382771318, 570.3618249603444], [834.3041902332408, 561.7747999934937], [828.2365949107426, 552.4843698137195]]",0.7725490196078432,0.3764705882352941,0.27058823529411763,1.0
1326,"[[822.1630791126395, 570.8174791498886], [817.9552851633598, 564.2824453291126], [809.0882659658276, 574.5248440355439], [812.1453825459155, 579.2727857089586], [822.1630791126395, 570.8174791498886]]",0.7725490196078432,0.38823529411764707,0.2784313725490196,1.0
1327,"[[811.3957059749968, 579.8441488603764], [807.6815691996578, 574.4064646506183], [797.1685697125666, 583.7005859032738], [800.6053136609073, 587.7170083526479], [811.3957059749968, 579.8441488603764]]",0.7098039215686275,0.4,0.3215686274509804,1.0
1328,"[[786.0942309271699, 597.1552875268391], [798.975837783916, 588.5788997521909], [794.905645907031, 583.6939697591728], [781.7670453285489, 591.9619208857954], [786.0942309271699, 597.1552875268391]]",0.5568627450980392,0.3333333333333333,0.27058823529411763,1.0
1329,"[[764.8388404786626, 592.2951906116674], [766.6830373687134, 605.4683544219633], [784.51946112454, 598.2630008633438], [776.3502683000323, 588.0317383828283], [764.8388404786626, 592.2951906116674]]",0.5254901960784314,0.24705882352941178,0.19215686274509805,1.0
1330,"[[754.3749133869856, 593.3709889464393], [754.3749133869856, 606.565372439619], [765.6058166923332, 605.5617260105201], [763.70097381206, 592.5058663760022], [754.3749133869856, 593.3709889464393]]",0.48627450980392156,0.19215686274509805,0.16862745098039217,1.0
1331,"[[739.2235556452206, 606.028339770734], [752.7764443547793, 606.028339770734], [752.7764443547793, 594.2077240349029], [739.2235556452206, 596.2435574326857], [739.2235556452206, 606.028339770734]]",0.2823529411764706,0.17254901960784313,0.17254901960784313,1.0
1332,"[[720.9158196773619, 603.225913219163], [737.4227299762757, 606.6000976107732], [737.4227299762757, 595.1711401783568], [723.9057385881371, 596.076370966317], [720.9158196773619, 603.225913219163]]",0.1568627450980392,0.1607843137254902,0.14901960784313725,1.0
1333,"[[705.5449286198517, 596.9344273164062], [719.8841144782857, 602.3528459705933], [724.0831488710451, 593.0966899487543], [709.9436959958936, 589.0245191488841], [705.5449286198517, 596.9344273164062]]",0.20392156862745098,0.1568627450980392,0.1450980392156863,1.0
1334,"[[704.6200745139391, 595.7234280993742], [710.0744288626971, 586.1598116872872], [701.6454826103999, 578.3549669299651], [697.3671300329863, 575.2765719006259], [691.2091615926188, 586.0738990040295], [704.6200745139391, 595.7234280993742]]",0.30196078431372547,0.16862745098039217,0.1568627450980392,1.0
1335,"[[675.573866595628, 567.2277620854848], [690.6854312629795, 585.1193036669684], [696.9027917824905, 573.752839601623], [686.77364018648, 560.1246087487394], [675.573866595628, 567.2277620854848]]",0.43529411764705883,0.2,0.17254901960784313,1.0
1336,"[[669.0980460546612, 555.0963629512412], [675.4850703237508, 566.3701981260789], [685.3968617518462, 559.0444108674028], [679.8933623268484, 549.5270366149359], [669.0980460546612, 555.0963629512412]]",0.3843137254901961,0.16862745098039217,0.15294117647058825,1.0
